timestamp_utc,gpu_index,gpu_name,memory_used_mib,memory_total_mib,utilization_gpu_percent,temperature_c,power_draw_w
2026-09-15T13:06:15.233446Z,5,NVIDIA L20Z,4,81559,0,33,70.08
2026-09-15T13:06:15.233446Z,6,NVIDIA L20Z,72048,81559,83,52,389.39
2026-09-15T13:06:15.233446Z,7,NVIDIA L20Z,71408,81559,84,57,319.58
2026-09-15T13:06:20.392977Z,0,NVIDIA L20Z,4,81559,0,32,69.97
2026-09-15T13:06:20.392977Z,1,NVIDIA L20Z,4,81559,0,30,69.87
2026-09-15T13:06:20.392977Z,2,NVIDIA L20Z,4,81559,0,33,70.90
2026-09-15T13:06:20.392977Z,3,NVIDIA L20Z,4,81559,0,32,73.40
2026-09-15T13:06:20.392977Z,4,NVIDIA L20Z,4,81559,0,30,71.27
2026-09-15T13:06:20.392977Z,5,NVIDIA L20Z,4,81559,0,33,69.94
2026-09-15T13:06:20.392977Z,6,NVIDIA L20Z,72048,81559,43,52,375.17
2026-09-15T13:06:20.392977Z,7,NVIDIA L20Z,71408,81559,11,56,354.60
2026-09-15T13:06:25.553469Z,0,NVIDIA L20Z,4,81559,0,32,69.91
2026-09-15T13:06:25.553469Z,1,NVIDIA L20Z,4,81559,0,30,69.87
2026-09-15T13:06:25.553469Z,2,NVIDIA L20Z,4,81559,0,33,70.94
2026-09-15T13:06:25.553469Z,3,NVIDIA L20Z,4,81559,0,32,73.39
2026-09-15T13:06:25.553469Z,4,NVIDIA L20Z,4,81559,0,30,71.28
2026-09-15T13:06:25.553469Z,5,NVIDIA L20Z,4,81559,0,33,70.07
2026-09-15T13:06:25.553469Z,6,NVIDIA L20Z,72048,81559,0,51,372.40
2026-09-15T13:06:25.553469Z,7,NVIDIA L20Z,71408,81559,7,55,311.86
2026-09-15T13:06:30.763683Z,0,NVIDIA L20Z,4,81559,0,32,69.98
2026-09-15T13:06:30.763683Z,1,NVIDIA L20Z,4,81559,0,30,69.83
2026-09-15T13:06:30.763683Z,2,NVIDIA L20Z,4,81559,0,33,70.93
2026-09-15T13:06:30.763683Z,3,NVIDIA L20Z,4,81559,0,32,73.35
2026-09-15T13:06:30.763683Z,4,NVIDIA L20Z,4,81559,0,30,71.29
2026-09-15T13:06:30.763683Z,5,NVIDIA L20Z,4,81559,0,33,69.95
2026-09-15T13:06:30.763683Z,6,NVIDIA L20Z,72048,81559,39,51,352.45
2026-09-15T13:06:30.763683Z,7,NVIDIA L20Z,71408,81559,12,55,320.80
2026-09-15T13:06:35.928810Z,0,NVIDIA L20Z,4,81559,0,32,70.00
2026-09-15T13:06:35.928810Z,1,NVIDIA L20Z,4,81559,0,30,69.86
2026-09-15T13:06:35.928810Z,2,NVIDIA L20Z,4,81559,0,33,70.93
2026-09-15T13:06:35.928810Z,3,NVIDIA L20Z,4,81559,0,32,73.39
2026-09-15T13:06:35.928810Z,4,NVIDIA L20Z,4,81559,0,30,71.29
2026-09-15T13:06:35.928810Z,5,NVIDIA L20Z,4,81559,0,33,69.99
2026-09-15T13:06:35.928810Z,6,NVIDIA L20Z,72048,81559,82,50,327.77
2026-09-15T13:06:35.928810Z,7,NVIDIA L20Z,71408,81559,44,57,298.89
2026-09-15T13:06:41.092908Z,0,NVIDIA L20Z,4,81559,0,32,92.12
2026-09-15T13:06:41.092908Z,1,NVIDIA L20Z,23,81559,0,31,89.82
2026-09-15T13:06:41.092908Z,2,NVIDIA L20Z,4,81559,0,33,70.88
2026-09-15T13:06:41.092908Z,3,NVIDIA L20Z,4,81559,0,32,73.36
2026-09-15T13:06:41.092908Z,4,NVIDIA L20Z,4,81559,0,30,71.21
2026-09-15T13:06:41.092908Z,5,NVIDIA L20Z,4,81559,0,33,69.96
2026-09-15T13:06:41.092908Z,6,NVIDIA L20Z,72048,81559,36,51,352.71
2026-09-15T13:06:41.092908Z,7,NVIDIA L20Z,71408,81559,79,56,346.61
2026-09-15T13:06:46.368723Z,0,NVIDIA L20Z,4,81559,0,32,69.99
2026-09-15T13:06:46.368723Z,1,NVIDIA L20Z,4,81559,0,30,69.97
2026-09-15T13:06:46.368723Z,2,NVIDIA L20Z,4,81559,0,35,125.54
2026-09-15T13:06:46.368723Z,3,NVIDIA L20Z,4,81559,0,34,125.67
2026-09-15T13:06:46.368723Z,4,NVIDIA L20Z,23,81559,0,31,84.21
2026-09-15T13:06:46.368723Z,5,NVIDIA L20Z,4,81559,0,33,69.93
2026-09-15T13:06:46.368723Z,6,NVIDIA L20Z,72048,81559,85,52,365.60
2026-09-15T13:06:46.368723Z,7,NVIDIA L20Z,71408,81559,83,58,351.03
2026-09-15T13:06:51.560868Z,0,NVIDIA L20Z,4,81559,0,32,69.99
2026-09-15T13:06:51.560868Z,1,NVIDIA L20Z,4,81559,0,30,69.96
2026-09-15T13:06:51.560868Z,2,NVIDIA L20Z,4,81559,0,34,70.91
2026-09-15T13:06:51.560868Z,3,NVIDIA L20Z,4,81559,0,32,73.43
2026-09-15T13:06:51.560868Z,4,NVIDIA L20Z,4,81559,0,30,71.38
2026-09-15T13:06:51.560868Z,5,NVIDIA L20Z,4,81559,0,33,70.01
2026-09-15T13:06:51.560868Z,6,NVIDIA L20Z,72048,81559,90,51,338.13
2026-09-15T13:06:51.560868Z,7,NVIDIA L20Z,71408,81559,57,56,312.11
2026-09-15T13:06:56.848940Z,0,NVIDIA L20Z,4,81559,0,32,69.98
2026-09-15T13:06:56.848940Z,1,NVIDIA L20Z,4,81559,0,30,69.90
2026-09-15T13:06:56.848940Z,2,NVIDIA L20Z,4,81559,0,34,70.89
2026-09-15T13:06:56.848940Z,3,NVIDIA L20Z,4,81559,0,32,73.36
2026-09-15T13:06:56.848940Z,4,NVIDIA L20Z,4,81559,0,30,71.24
2026-09-15T13:06:56.848940Z,5,NVIDIA L20Z,4,81559,0,33,70.03
2026-09-15T13:06:56.848940Z,6,NVIDIA L20Z,72048,81559,81,52,346.22
2026-09-15T13:06:56.848940Z,7,NVIDIA L20Z,71408,81559,81,58,326.87
2026-09-15T13:07:02.009270Z,0,NVIDIA L20Z,4,81559,0,32,69.94
2026-09-15T13:07:02.009270Z,1,NVIDIA L20Z,4,81559,0,30,69.86
2026-09-15T13:07:02.009270Z,2,NVIDIA L20Z,4,81559,0,34,70.90
2026-09-15T13:07:02.009270Z,3,NVIDIA L20Z,4,81559,0,32,73.39
2026-09-15T13:07:02.009270Z,4,NVIDIA L20Z,4,81559,0,30,71.35
2026-09-15T13:07:02.009270Z,5,NVIDIA L20Z,4,81559,0,33,69.94
2026-09-15T13:07:02.009270Z,6,NVIDIA L20Z,72048,81559,83,51,332.31
2026-09-15T13:07:02.009270Z,7,NVIDIA L20Z,71408,81559,52,57,334.24
2026-09-15T13:07:07.213514Z,0,NVIDIA L20Z,4,81559,0,33,95.72
2026-09-15T13:07:07.213514Z,1,NVIDIA L20Z,4,81559,0,30,69.87
2026-09-15T13:07:07.213514Z,2,NVIDIA L20Z,4,81559,0,34,70.93
2026-09-15T13:07:07.213514Z,3,NVIDIA L20Z,4,81559,0,32,73.40
2026-09-15T13:07:07.213514Z,4,NVIDIA L20Z,4,81559,0,30,71.37
2026-09-15T13:07:07.213514Z,5,NVIDIA L20Z,4,81559,0,33,70.02
2026-09-15T13:07:07.213514Z,6,NVIDIA L20Z,72048,81559,6,51,347.41
2026-09-15T13:07:07.213514Z,7,NVIDIA L20Z,71408,81559,61,56,344.82
2026-09-15T13:07:12.416011Z,0,NVIDIA L20Z,4,81559,0,32,70.01
2026-09-15T13:07:12.416011Z,1,NVIDIA L20Z,4,81559,0,30,69.96
2026-09-15T13:07:12.416011Z,2,NVIDIA L20Z,4,81559,0,34,71.39
2026-09-15T13:07:12.416011Z,3,NVIDIA L20Z,4,81559,0,32,73.40
2026-09-15T13:07:12.416011Z,4,NVIDIA L20Z,4,81559,0,30,71.22
2026-09-15T13:07:12.416011Z,5,NVIDIA L20Z,4,81559,0,33,70.00
2026-09-15T13:07:12.416011Z,6,NVIDIA L20Z,72048,81559,46,51,364.64
2026-09-15T13:07:12.416011Z,7,NVIDIA L20Z,71408,81559,40,57,321.62
2026-09-15T13:07:17.882528Z,0,NVIDIA L20Z,4,81559,0,32,70.04
2026-09-15T13:07:17.882528Z,1,NVIDIA L20Z,4,81559,0,30,69.89
2026-09-15T13:07:17.882528Z,2,NVIDIA L20Z,4,81559,0,34,71.19
2026-09-15T13:07:17.882528Z,3,NVIDIA L20Z,4,81559,0,32,73.47
2026-09-15T13:07:17.882528Z,4,NVIDIA L20Z,4,81559,0,30,71.20
2026-09-15T13:07:17.882528Z,5,NVIDIA L20Z,4,81559,0,34,109.52
2026-09-15T13:07:17.882528Z,6,NVIDIA L20Z,72048,81559,77,52,383.95
2026-09-15T13:07:17.882528Z,7,NVIDIA L20Z,71408,81559,35,57,352.77
2026-09-15T13:07:23.182110Z,0,NVIDIA L20Z,4,81559,0,32,70.00
2026-09-15T13:07:23.182110Z,1,NVIDIA L20Z,4,81559,0,30,69.92
2026-09-15T13:07:23.182110Z,2,NVIDIA L20Z,4,81559,0,34,71.20
2026-09-15T13:07:23.182110Z,3,NVIDIA L20Z,4,81559,0,32,73.45
2026-09-15T13:07:23.182110Z,4,NVIDIA L20Z,4,81559,0,30,71.26
2026-09-15T13:07:23.182110Z,5,NVIDIA L20Z,4,81559,0,33,70.01
2026-09-15T13:07:23.182110Z,6,NVIDIA L20Z,72048,81559,81,51,380.85
2026-09-15T13:07:23.182110Z,7,NVIDIA L20Z,71408,81559,42,56,330.92
2026-09-15T13:07:28.340766Z,0,NVIDIA L20Z,4,81559,0,32,69.96
2026-09-15T13:07:28.340766Z,1,NVIDIA L20Z,4,81559,0,30,69.90
2026-09-15T13:07:28.340766Z,2,NVIDIA L20Z,4,81559,0,33,70.94
2026-09-15T13:07:28.340766Z,3,NVIDIA L20Z,4,81559,0,32,73.46
2026-09-15T13:07:28.340766Z,4,NVIDIA L20Z,4,81559,0,30,71.34
2026-09-15T13:07:28.340766Z,5,NVIDIA L20Z,4,81559,0,33,70.06
2026-09-15T13:07:28.340766Z,6,NVIDIA L20Z,72048,81559,85,52,355.08
2026-09-15T13:07:28.340766Z,7,NVIDIA L20Z,71408,81559,86,56,289.29
2026-09-15T13:07:33.548260Z,0,NVIDIA L20Z,4,81559,0,32,69.94
2026-09-15T13:07:33.548260Z,1,NVIDIA L20Z,4,81559,0,30,69.89
2026-09-15T13:07:33.548260Z,2,NVIDIA L20Z,4,81559,0,33,70.90
2026-09-15T13:07:33.548260Z,3,NVIDIA L20Z,4,81559,0,32,73.42
2026-09-15T13:07:33.548260Z,4,NVIDIA L20Z,4,81559,0,30,71.29
2026-09-15T13:07:33.548260Z,5,NVIDIA L20Z,4,81559,0,33,69.99
2026-09-15T13:07:33.548260Z,6,NVIDIA L20Z,72048,81559,86,52,394.31
2026-09-15T13:07:33.548260Z,7,NVIDIA L20Z,71408,81559,37,56,310.79
2026-09-15T13:07:38.907682Z,0,NVIDIA L20Z,4,81559,0,32,69.96
2026-09-15T13:07:38.907682Z,1,NVIDIA L20Z,4,81559,0,30,69.90
2026-09-15T13:07:38.907682Z,2,NVIDIA L20Z,4,81559,0,33,70.91
2026-09-15T13:07:38.907682Z,3,NVIDIA L20Z,4,81559,0,32,73.34
2026-09-15T13:07:38.907682Z,4,NVIDIA L20Z,4,81559,0,30,71.24
2026-09-15T13:07:38.907682Z,5,NVIDIA L20Z,4,81559,0,33,70.00
2026-09-15T13:07:38.907682Z,6,NVIDIA L20Z,72048,81559,88,53,392.18
2026-09-15T13:07:38.907682Z,7,NVIDIA L20Z,71408,81559,37,56,338.07
2026-09-15T13:07:44.098802Z,0,NVIDIA L20Z,4,81559,0,32,69.94
2026-09-15T13:07:44.098802Z,1,NVIDIA L20Z,4,81559,0,30,69.84
2026-09-15T13:07:44.098802Z,2,NVIDIA L20Z,4,81559,0,33,70.88
2026-09-15T13:07:44.098802Z,3,NVIDIA L20Z,4,81559,0,32,73.39
2026-09-15T13:07:44.098802Z,4,NVIDIA L20Z,4,81559,0,30,71.21
2026-09-15T13:07:44.098802Z,5,NVIDIA L20Z,4,81559,0,33,69.91
2026-09-15T13:07:44.098802Z,6,NVIDIA L20Z,72048,81559,17,52,371.50
2026-09-15T13:07:44.098802Z,7,NVIDIA L20Z,71408,81559,75,57,334.61
2026-09-15T13:07:49.257799Z,0,NVIDIA L20Z,4,81559,0,32,69.95
2026-09-15T13:07:49.257799Z,1,NVIDIA L20Z,4,81559,0,30,69.84
2026-09-15T13:07:49.257799Z,2,NVIDIA L20Z,4,81559,0,33,70.94
2026-09-15T13:07:49.257799Z,3,NVIDIA L20Z,4,81559,0,32,73.37
2026-09-15T13:07:49.257799Z,4,NVIDIA L20Z,4,81559,0,30,71.33
2026-09-15T13:07:49.257799Z,5,NVIDIA L20Z,4,81559,0,33,70.11
2026-09-15T13:07:49.257799Z,6,NVIDIA L20Z,72048,81559,86,51,367.45
2026-09-15T13:07:49.257799Z,7,NVIDIA L20Z,71408,81559,38,57,346.70
2026-09-15T13:07:54.415049Z,0,NVIDIA L20Z,4,81559,0,32,69.94
2026-09-15T13:07:54.415049Z,1,NVIDIA L20Z,4,81559,0,30,69.84
2026-09-15T13:07:54.415049Z,2,NVIDIA L20Z,4,81559,0,33,70.90
2026-09-15T13:07:54.415049Z,3,NVIDIA L20Z,4,81559,0,32,73.36
2026-09-15T13:07:54.415049Z,4,NVIDIA L20Z,4,81559,0,30,71.31
2026-09-15T13:07:54.415049Z,5,NVIDIA L20Z,4,81559,0,33,69.96
2026-09-15T13:07:54.415049Z,6,NVIDIA L20Z,72048,81559,82,52,314.01
2026-09-15T13:07:54.415049Z,7,NVIDIA L20Z,71408,81559,45,57,307.40
2026-09-15T13:07:59.574955Z,0,NVIDIA L20Z,4,81559,0,32,69.95
2026-09-15T13:07:59.574955Z,1,NVIDIA L20Z,4,81559,0,30,69.86
2026-09-15T13:07:59.574955Z,2,NVIDIA L20Z,4,81559,0,33,70.86
2026-09-15T13:07:59.574955Z,3,NVIDIA L20Z,4,81559,0,32,73.35
2026-09-15T13:07:59.574955Z,4,NVIDIA L20Z,4,81559,0,30,71.18
2026-09-15T13:07:59.574955Z,5,NVIDIA L20Z,4,81559,0,33,70.04
2026-09-15T13:07:59.574955Z,6,NVIDIA L20Z,72048,81559,82,52,362.73
2026-09-15T13:07:59.574955Z,7,NVIDIA L20Z,71408,81559,83,58,349.49
2026-09-15T13:08:04.763804Z,0,NVIDIA L20Z,4,81559,0,32,69.93
2026-09-15T13:08:04.763804Z,1,NVIDIA L20Z,4,81559,0,30,69.86
2026-09-15T13:08:04.763804Z,2,NVIDIA L20Z,4,81559,0,33,70.86
2026-09-15T13:08:04.763804Z,3,NVIDIA L20Z,4,81559,0,32,73.38
2026-09-15T13:08:04.763804Z,4,NVIDIA L20Z,4,81559,0,30,71.22
2026-09-15T13:08:04.763804Z,5,NVIDIA L20Z,4,81559,0,33,69.97
2026-09-15T13:08:04.763804Z,6,NVIDIA L20Z,72048,81559,83,50,311.95
2026-09-15T13:08:04.763804Z,7,NVIDIA L20Z,71408,81559,51,59,359.16
2026-09-15T13:08:09.929914Z,0,NVIDIA L20Z,4,81559,0,32,69.93
2026-09-15T13:08:09.929914Z,1,NVIDIA L20Z,4,81559,0,30,69.86
2026-09-15T13:08:09.929914Z,2,NVIDIA L20Z,4,81559,0,33,70.87
2026-09-15T13:08:09.929914Z,3,NVIDIA L20Z,4,81559,0,32,73.35
2026-09-15T13:08:09.929914Z,4,NVIDIA L20Z,4,81559,0,30,71.24
2026-09-15T13:08:09.929914Z,5,NVIDIA L20Z,4,81559,0,33,69.96
2026-09-15T13:08:09.929914Z,6,NVIDIA L20Z,72048,81559,72,51,373.07
2026-09-15T13:08:09.929914Z,7,NVIDIA L20Z,71408,81559,32,57,320.17
2026-09-15T13:08:15.090401Z,0,NVIDIA L20Z,4,81559,0,32,69.92
2026-09-15T13:08:15.090401Z,1,NVIDIA L20Z,4,81559,0,30,69.85
2026-09-15T13:08:15.090401Z,2,NVIDIA L20Z,4,81559,0,33,70.89
2026-09-15T13:08:15.090401Z,3,NVIDIA L20Z,4,81559,0,32,73.37
2026-09-15T13:08:15.090401Z,4,NVIDIA L20Z,4,81559,0,30,71.33
2026-09-15T13:08:15.090401Z,5,NVIDIA L20Z,4,81559,0,33,70.06
2026-09-15T13:08:15.090401Z,6,NVIDIA L20Z,72048,81559,84,51,318.63
2026-09-15T13:08:15.090401Z,7,NVIDIA L20Z,71408,81559,84,58,323.41
2026-09-15T13:08:20.261189Z,0,NVIDIA L20Z,4,81559,0,32,69.93
2026-09-15T13:08:20.261189Z,1,NVIDIA L20Z,4,81559,0,30,69.84
2026-09-15T13:08:20.261189Z,2,NVIDIA L20Z,4,81559,0,33,70.90
2026-09-15T13:08:20.261189Z,3,NVIDIA L20Z,4,81559,0,32,73.32
2026-09-15T13:08:20.261189Z,4,NVIDIA L20Z,4,81559,0,30,71.29
2026-09-15T13:08:20.261189Z,5,NVIDIA L20Z,4,81559,0,33,69.99
2026-09-15T13:08:20.261189Z,6,NVIDIA L20Z,72048,81559,87,50,277.01
2026-09-15T13:08:20.261189Z,7,NVIDIA L20Z,71408,81559,36,57,291.37
2026-09-15T13:08:25.423977Z,0,NVIDIA L20Z,4,81559,0,32,70.02
2026-09-15T13:08:25.423977Z,1,NVIDIA L20Z,4,81559,0,30,70.13
2026-09-15T13:08:25.423977Z,2,NVIDIA L20Z,4,81559,0,35,125.58
2026-09-15T13:08:25.423977Z,3,NVIDIA L20Z,4,81559,0,32,73.33
2026-09-15T13:08:25.423977Z,4,NVIDIA L20Z,4,81559,0,30,71.25
2026-09-15T13:08:25.423977Z,5,NVIDIA L20Z,4,81559,0,33,69.96
2026-09-15T13:08:25.423977Z,6,NVIDIA L20Z,72048,81559,54,48,305.94
2026-09-15T13:08:25.423977Z,7,NVIDIA L20Z,71408,81559,61,57,295.61
2026-09-15T13:08:30.724472Z,0,NVIDIA L20Z,4,81559,0,32,69.97
2026-09-15T13:08:30.724472Z,1,NVIDIA L20Z,4,81559,0,30,69.83
2026-09-15T13:08:30.724472Z,2,NVIDIA L20Z,4,81559,0,34,70.94
2026-09-15T13:08:30.724472Z,3,NVIDIA L20Z,4,81559,0,32,73.39
2026-09-15T13:08:30.724472Z,4,NVIDIA L20Z,4,81559,0,30,71.21
2026-09-15T13:08:30.724472Z,5,NVIDIA L20Z,4,81559,0,34,120.81
2026-09-15T13:08:30.724472Z,6,NVIDIA L20Z,72048,81559,91,52,362.56
2026-09-15T13:08:30.724472Z,7,NVIDIA L20Z,71408,81559,38,56,277.82
2026-09-15T13:08:35.946235Z,0,NVIDIA L20Z,4,81559,0,32,69.98
2026-09-15T13:08:35.946235Z,1,NVIDIA L20Z,4,81559,0,30,69.86
2026-09-15T13:08:35.946235Z,2,NVIDIA L20Z,4,81559,0,33,70.95
2026-09-15T13:08:35.946235Z,3,NVIDIA L20Z,4,81559,0,32,73.41
2026-09-15T13:08:35.946235Z,4,NVIDIA L20Z,4,81559,0,30,71.17
2026-09-15T13:08:35.946235Z,5,NVIDIA L20Z,4,81559,0,33,70.04
2026-09-15T13:08:35.946235Z,6,NVIDIA L20Z,72048,81559,83,51,311.96
2026-09-15T13:08:35.946235Z,7,NVIDIA L20Z,71408,81559,84,59,340.46
2026-09-15T13:08:41.107305Z,0,NVIDIA L20Z,4,81559,0,32,69.97
2026-09-15T13:08:41.107305Z,1,NVIDIA L20Z,4,81559,0,30,69.88
2026-09-15T13:08:41.107305Z,2,NVIDIA L20Z,4,81559,0,33,71.10
2026-09-15T13:08:41.107305Z,3,NVIDIA L20Z,4,81559,0,32,73.40
2026-09-15T13:08:41.107305Z,4,NVIDIA L20Z,4,81559,0,30,71.27
2026-09-15T13:08:41.107305Z,5,NVIDIA L20Z,4,81559,0,33,70.06
2026-09-15T13:08:41.107305Z,6,NVIDIA L20Z,72048,81559,58,49,343.36
2026-09-15T13:08:41.107305Z,7,NVIDIA L20Z,71408,81559,82,58,366.25
2026-09-15T13:08:46.269628Z,0,NVIDIA L20Z,4,81559,0,32,69.96
2026-09-15T13:08:46.269628Z,1,NVIDIA L20Z,4,81559,0,30,69.92
2026-09-15T13:08:46.269628Z,2,NVIDIA L20Z,4,81559,0,33,70.87
2026-09-15T13:08:46.269628Z,3,NVIDIA L20Z,4,81559,0,32,73.38
2026-09-15T13:08:46.269628Z,4,NVIDIA L20Z,4,81559,0,30,71.28
2026-09-15T13:08:46.269628Z,5,NVIDIA L20Z,4,81559,0,33,70.03
2026-09-15T13:08:46.269628Z,6,NVIDIA L20Z,72048,81559,85,51,324.45
2026-09-15T13:08:46.269628Z,7,NVIDIA L20Z,71408,81559,54,59,356.55
2026-09-15T13:08:51.429973Z,0,NVIDIA L20Z,4,81559,0,32,69.96
2026-09-15T13:08:51.429973Z,1,NVIDIA L20Z,4,81559,0,30,69.90
2026-09-15T13:08:51.429973Z,2,NVIDIA L20Z,4,81559,0,33,71.07
2026-09-15T13:08:51.429973Z,3,NVIDIA L20Z,4,81559,0,32,73.38
2026-09-15T13:08:51.429973Z,4,NVIDIA L20Z,4,81559,0,30,71.13
2026-09-15T13:08:51.429973Z,5,NVIDIA L20Z,4,81559,0,33,69.94
2026-09-15T13:08:51.429973Z,6,NVIDIA L20Z,72048,81559,0,46,242.69
2026-09-15T13:08:51.429973Z,7,NVIDIA L20Z,71408,81559,0,54,246.19
2026-09-15T13:08:56.736072Z,0,NVIDIA L20Z,4,81559,0,32,69.94
2026-09-15T13:08:56.736072Z,1,NVIDIA L20Z,4,81559,0,30,69.89
2026-09-15T13:08:56.736072Z,2,NVIDIA L20Z,4,81559,0,33,71.13
2026-09-15T13:08:56.736072Z,3,NVIDIA L20Z,4,81559,0,32,73.33
2026-09-15T13:08:56.736072Z,4,NVIDIA L20Z,4,81559,0,30,71.07
2026-09-15T13:08:56.736072Z,5,NVIDIA L20Z,4,81559,0,33,69.97
2026-09-15T13:08:56.736072Z,6,NVIDIA L20Z,72048,81559,56,47,319.64
2026-09-15T13:08:56.736072Z,7,NVIDIA L20Z,71408,81559,11,56,351.07
2026-09-15T13:09:01.898661Z,0,NVIDIA L20Z,4,81559,0,32,69.93
2026-09-15T13:09:01.898661Z,1,NVIDIA L20Z,4,81559,0,30,69.83
2026-09-15T13:09:01.898661Z,2,NVIDIA L20Z,4,81559,0,33,70.93
2026-09-15T13:09:01.898661Z,3,NVIDIA L20Z,4,81559,0,32,73.33
2026-09-15T13:09:01.898661Z,4,NVIDIA L20Z,4,81559,0,30,71.24
2026-09-15T13:09:01.898661Z,5,NVIDIA L20Z,4,81559,0,33,70.03
2026-09-15T13:09:01.898661Z,6,NVIDIA L20Z,72048,81559,11,49,285.61
2026-09-15T13:09:01.898661Z,7,NVIDIA L20Z,71408,81559,72,55,315.54
2026-09-15T13:09:07.064575Z,0,NVIDIA L20Z,4,81559,0,32,69.99
2026-09-15T13:09:07.064575Z,1,NVIDIA L20Z,4,81559,0,30,69.84
2026-09-15T13:09:07.064575Z,2,NVIDIA L20Z,4,81559,0,33,71.08
2026-09-15T13:09:07.064575Z,3,NVIDIA L20Z,4,81559,0,32,73.36
2026-09-15T13:09:07.064575Z,4,NVIDIA L20Z,4,81559,0,30,71.27
2026-09-15T13:09:07.064575Z,5,NVIDIA L20Z,4,81559,0,33,70.00
2026-09-15T13:09:07.064575Z,6,NVIDIA L20Z,72048,81559,82,51,339.39
2026-09-15T13:09:07.064575Z,7,NVIDIA L20Z,71408,81559,83,58,348.40
2026-09-15T13:09:12.220553Z,0,NVIDIA L20Z,4,81559,0,32,69.99
2026-09-15T13:09:12.220553Z,1,NVIDIA L20Z,4,81559,0,30,69.84
2026-09-15T13:09:12.220553Z,2,NVIDIA L20Z,4,81559,0,33,71.08
2026-09-15T13:09:12.220553Z,3,NVIDIA L20Z,4,81559,0,32,73.37
2026-09-15T13:09:12.220553Z,4,NVIDIA L20Z,4,81559,0,30,71.32
2026-09-15T13:09:12.220553Z,5,NVIDIA L20Z,4,81559,0,33,70.06
2026-09-15T13:09:12.220553Z,6,NVIDIA L20Z,72048,81559,33,49,291.36
2026-09-15T13:09:12.220553Z,7,NVIDIA L20Z,71408,81559,72,58,352.27
2026-09-15T13:09:17.387046Z,0,NVIDIA L20Z,4,81559,0,32,69.96
2026-09-15T13:09:17.387046Z,1,NVIDIA L20Z,4,81559,0,30,69.84
2026-09-15T13:09:17.387046Z,2,NVIDIA L20Z,4,81559,0,33,71.05
2026-09-15T13:09:17.387046Z,3,NVIDIA L20Z,4,81559,0,32,73.37
2026-09-15T13:09:17.387046Z,4,NVIDIA L20Z,4,81559,0,30,71.26
2026-09-15T13:09:17.387046Z,5,NVIDIA L20Z,4,81559,0,33,70.02
2026-09-15T13:09:17.387046Z,6,NVIDIA L20Z,72048,81559,84,50,352.95
2026-09-15T13:09:17.387046Z,7,NVIDIA L20Z,71408,81559,84,58,374.62
2026-09-15T13:09:22.551070Z,0,NVIDIA L20Z,4,81559,0,32,69.91
2026-09-15T13:09:22.551070Z,1,NVIDIA L20Z,4,81559,0,30,69.88
2026-09-15T13:09:22.551070Z,2,NVIDIA L20Z,4,81559,0,33,70.93
2026-09-15T13:09:22.551070Z,3,NVIDIA L20Z,4,81559,0,32,73.37
2026-09-15T13:09:22.551070Z,4,NVIDIA L20Z,4,81559,0,30,71.24
2026-09-15T13:09:22.551070Z,5,NVIDIA L20Z,4,81559,0,33,69.96
2026-09-15T13:09:22.551070Z,6,NVIDIA L20Z,72048,81559,31,49,306.89
2026-09-15T13:09:22.551070Z,7,NVIDIA L20Z,71408,81559,4,57,361.69
2026-09-15T13:09:27.714684Z,0,NVIDIA L20Z,4,81559,0,32,69.92
2026-09-15T13:09:27.714684Z,1,NVIDIA L20Z,4,81559,0,30,69.88
2026-09-15T13:09:27.714684Z,2,NVIDIA L20Z,4,81559,0,33,71.24
2026-09-15T13:09:27.714684Z,3,NVIDIA L20Z,4,81559,0,32,73.36
2026-09-15T13:09:27.714684Z,4,NVIDIA L20Z,4,81559,0,30,71.26
2026-09-15T13:09:27.714684Z,5,NVIDIA L20Z,4,81559,0,33,69.91
2026-09-15T13:09:27.714684Z,6,NVIDIA L20Z,72048,81559,42,48,303.33
2026-09-15T13:09:27.714684Z,7,NVIDIA L20Z,71408,81559,61,56,341.15
2026-09-15T13:09:32.912007Z,0,NVIDIA L20Z,4,81559,0,32,69.89
2026-09-15T13:09:32.912007Z,1,NVIDIA L20Z,4,81559,0,30,69.85
2026-09-15T13:09:32.912007Z,2,NVIDIA L20Z,4,81559,0,33,71.32
2026-09-15T13:09:32.912007Z,3,NVIDIA L20Z,4,81559,0,32,73.37
2026-09-15T13:09:32.912007Z,4,NVIDIA L20Z,4,81559,0,30,71.34
2026-09-15T13:09:32.912007Z,5,NVIDIA L20Z,4,81559,0,33,69.91
2026-09-15T13:09:32.912007Z,6,NVIDIA L20Z,72048,81559,39,49,337.68
2026-09-15T13:09:32.912007Z,7,NVIDIA L20Z,71408,81559,82,58,370.86
2026-09-15T13:09:38.071795Z,0,NVIDIA L20Z,4,81559,0,32,69.99
2026-09-15T13:09:38.071795Z,1,NVIDIA L20Z,4,81559,0,31,120.72
2026-09-15T13:09:38.071795Z,2,NVIDIA L20Z,4,81559,0,33,71.31
2026-09-15T13:09:38.071795Z,3,NVIDIA L20Z,4,81559,0,32,73.29
2026-09-15T13:09:38.071795Z,4,NVIDIA L20Z,4,81559,0,30,71.33
2026-09-15T13:09:38.071795Z,5,NVIDIA L20Z,4,81559,0,33,70.00
2026-09-15T13:09:38.071795Z,6,NVIDIA L20Z,72048,81559,34,48,323.30
2026-09-15T13:09:38.071795Z,7,NVIDIA L20Z,71408,81559,84,58,359.08
